articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,areaName,area1,area2,direction,articleConfirmYmd,buildingName,realtorName,latitude,longitude
2503956909,헬리오시티,월세,5억,240,고/29,108G,108,84,남서향,20250121,314동,헬리오크로바(407-8880)공인중개사사무소 ,37.497886,127.106207
2503891179,헬리오시티,월세,7억,60,중/18,72C,72,49,남서향,20250121,311동,명품헬리오시티공인중개사사무소,37.497604,127.103674
2503906200,헬리오시티,월세,9억,160,저/29,126A,126,99,남향,20250121,514동,삼천공인중개사,37.498588,127.108461
2503928414,헬리오시티,전세,11억,,중/35,110D,110,84,남향,20250121,201동,헬리오나이스(02-402-6543)공인중개사사무소,37.496333,127.104585
2504054991,헬리오시티,매매,"12억 8,500",,저/22,61A,61,39,남서향,20250122,506동,청담시원공인중개사사무소,37.498827,127.107695
2503923955,헬리오시티,전세,"6억 3,000",,저/26,61A,61,39,남향,20250121,209동,헬리오나이스(02-402-6543)공인중개사사무소,37.496038,127.105685
2503987564,헬리오시티,전세,11억,,저/10,107J1,107,84,남향,20250121,504동,온누리(422-3300)공인중개사사무소,37.499312,127.108269
2503943836,헬리오시티,월세,9억,140,중/29,126A,126,99,남향,20250121,205동,대림공인중개사사무소,37.496954,127.107551
2503938746,헬리오시티,매매,23억,,저/29,108K,108,84,남서향,20250121,314동,명품헬리오시티공인중개사사무소,37.497886,127.106207
2503952802,헬리오시티,월세,5억,300,중/29,126A,126,99,남향,20250121,514동,헬리오나이스(02-402-6543)공인중개사사무소,37.498588,127.108461
2503977724,헬리오시티,매매,20억,,고/20,84A,84,59,남서향,20250121,409동,한결공인중개사사무소,37.497298,127.109806
2503889964,헬리오시티,전세,7억,,고/25,61A,61,39,남향,20250121,210동,명품헬리오시티공인중개사사무소,37.496227,127.106342
2503958658,헬리오시티,전세,"6억 3,000",,중/21,61A,61,39,남향,20250121,308동,헬리오나이스(02-402-6543)공인중개사사무소,37.498185,127.10533
2503868902,헬리오시티,전세,"10억 5,000",,고/29,109E,109,84,남향,20250121,203동,일등공인중개사사무소,37.497061,127.106853
2503884135,헬리오시티,전세,"10억 5,000",,중/29,108K,108,84,남서향,20250121,514동,바른(단지내)공인중개사사무소,37.498588,127.108461
2503887308,헬리오시티,전세,14억,,저/35,140A,140,110,남향,20250121,104동,명품헬리오시티공인중개사사무소,37.496772,127.102871
2503408329,헬리오시티,전세,"10억 5,000",,저/35,110F,110,84,남서향,20250121,201동,헬리오나이스(02-402-6543)공인중개사사무소,37.496333,127.104585
2503475261,헬리오시티,전세,12억,,저/29,126A,126,99,남향,20250121,205동,엘투에셋부동산 중개법인(주),37.496954,127.107551
2503767513,헬리오시티,월세,1억,320,저/19,84A,84,59,남서향,20250121,510동,대림공인중개사사무소,37.499582,127.109992
2503888153,헬리오시티,전세,"10억 7,000",,저/29,108K,108,84,남서향,20250121,514동,스타공인중개사사무소,37.498588,127.108461
2503842559,헬리오시티,전세,"10억 8,000",,저/35,107A,107,84,남향,20250121,207동,엘리트(482-7117)공인중개사사무소,37.496146,127.105023
2503767690,헬리오시티,월세,1억,320,중/18,84A,84,59,남서향,20250121,507동,대림공인중개사사무소,37.499079,127.108233
2503765369,헬리오시티,전세,"10억 5,000",,저/35,107A,107,84,남향,20250121,207동,바른(단지내)공인중개사사무소,37.496146,127.105023
2503889295,헬리오시티,전세,"7억 2,000",,고/22,61A,61,39,남서향,20250121,508동,명품헬리오시티공인중개사사무소,37.499218,127.108819
2503860741,헬리오시티,전세,"10억 5,000",,저/29,110D,110,84,남향,20250121,516동,바른(단지내)공인중개사사무소,37.498517,127.109336
2502145130,헬리오시티,매매,"13억 7,000",,21/25,61A,61,39,남서향,20250111,210동,송파사랑공인중개사사무소,37.496227,127.106342
2503378658,헬리오시티,전세,"10억 3,000",,저/35,110F,110,84,남서향,20250117,201동,친구(02-474-9696)공인중개사사무소,37.496333,127.104585
2503342281,헬리오시티,월세,2억,300,고/12,84A,84,59,남향,20250117,416동,온누리(422-3300)공인중개사사무소,37.496532,127.108958
2503382973,헬리오시티,월세,1억,220,저/21,61A,61,39,남서향,20250117,103동,골드(400-4001)공인중개사사무소,37.497515,127.103076
2503381339,헬리오시티,월세,1억,230,중/26,61B,61,39,남서향,20250117,209동,골드(400-4001)공인중개사사무소,37.496038,127.105685
2503379974,헬리오시티,월세,2억,190,저/21,62C,62,39,남서향,20250117,212동,골드(400-4001)공인중개사사무소,37.496611,127.107603
2503358457,헬리오시티,월세,5억,230,중/25,110D,110,84,남향,20250117,213동,금탑공인중개사사무소,37.496687,127.108383
2503353177,헬리오시티,매매,23억,,중/28,107A,107,84,남향,20250117,217동,송파사랑공인중개사사무소,37.495626,127.106015
2503328199,헬리오시티,매매,"16억 4,000",,중/20,72A,72,49,남서향,20250117,408동,넘버원(414-9400)공인중개사사무소,37.497114,127.109229
2503327700,헬리오시티,월세,4억,130,중/21,62C,62,39,남서향,20250117,212동,넘버원(414-9400)공인중개사사무소,37.496611,127.107603
2503265978,헬리오시티,전세,14억,,중/35,140A,140,110,남서향,20250117,108동,골드(400-4001)공인중개사사무소,37.495505,127.102953
2503312262,헬리오시티,전세,"7억 2,000",,고/22,61A,61,39,남서향,20250117,508동,친구(02-474-9696)공인중개사사무소,37.499218,127.108819
2503322047,헬리오시티,전세,12억,,저/29,126A,126,99,남향,20250117,205동,아침(415-7111)공인중개사사무소,37.496954,127.107551
2503167008,헬리오시티,전세,"10억 5,000",,저/29,108G,108,84,남향,20250117,205동,골드(400-4001)공인중개사사무소,37.496954,127.107551
2503196953,헬리오시티,월세,6억,200,저/29,110D,110,84,남향,20250117,516동,골드(400-4001)공인중개사사무소,37.498517,127.109336
2502724153,헬리오시티,매매,"21억 2,000",,1/29,110F,110,84,남향,20250115,404동,유명공인중개사사무소,37.498419,127.112309
2503299298,헬리오시티,전세,11억,,고/28,107A,107,84,남향,20250117,206동,골드(400-4001)공인중개사사무소,37.496598,127.106279
2503180861,헬리오시티,월세,7억,130,고/35,110F,110,84,남향,20250117,201동,한강헬리오(02-420-3883)공인중개사사무소,37.496333,127.104585
2503160390,헬리오시티,매매,27억,,저/29,126A,126,99,남향,20250117,315동,금탑공인중개사사무소,37.49824,127.107391
2503319969,헬리오시티,전세,"10억 3,000",,저/35,110F,110,84,남서향,20250117,201동,골드(400-4001)공인중개사사무소,37.496333,127.104585
2503214420,헬리오시티,전세,9억,,저/23,84A,84,59,남향,20250117,503동,넘버원(414-9400)공인중개사사무소,37.499674,127.109425
2503181727,헬리오시티,전세,"8억 3,000",,고/18,72C,72,49,남서향,20250117,309동,한강헬리오(02-420-3883)공인중개사사무소,37.497978,127.104817
2503226803,헬리오시티,매매,"22억 5,000",,저/15,107J1,107,84,남향,20250117,501동,(단지내)나라공인중개사사무소,37.499717,127.108808
2503249266,헬리오시티,월세,3억,200,고/29,72D,72,49,남향,20250117,407동,미소공인중개사사무소,37.497325,127.108638
2503305881,헬리오시티,전세,"7억 2,000",,고/22,61A,61,39,남서향,20250117,508동,친구(02-474-9696)공인중개사사무소,37.499218,127.108819
2503181636,헬리오시티,전세,12억,,저/29,126A,126,99,남향,20250117,406동,한강헬리오(02-420-3883)공인중개사사무소,37.497602,127.10981
2503181706,헬리오시티,전세,"8억 3,000",,고/18,72C,72,49,남서향,20250117,311동,한강헬리오(02-420-3883)공인중개사사무소,37.497604,127.103674
2503208380,헬리오시티,매매,"26억 9,000",,중/35,140A,140,110,남서향,20250117,312동,넘버원(414-9400)공인중개사사무소,37.497184,127.103886
2501924507,헬리오시티,월세,7억,140,저/27,109C,109,84,남향,20250110,418동,송파사랑공인중개사사무소,37.497146,127.111837
2502010172,헬리오시티,매매,"13억 5,000",,저/25,61A,61,39,남서향,20250110,210동,대원공인중개사사무소,37.496227,127.106342
2502599480,헬리오시티,전세,7억,,4/21,61A,61,39,남향,20250114,103동,성심(헬리오)공인중개사사무소,37.497515,127.103076
2502538091,헬리오시티,월세,5억,260,7/35,107A,107,84,남향,20250114,207동,대신공인중개사사무소,37.496146,127.105023
2501884007,헬리오시티,매매,"23억 1,000",,고/29,110F,110,84,남서향,20250110,403동,가락탑부동산중개법인주식회사,37.498468,127.111337
2501969539,헬리오시티,매매,24억,,중/29,108K,108,84,남서향,20250110,405동,헬리오나이스(02-402-6543)공인중개사사무소,37.497924,127.110965
2501895267,헬리오시티,전세,"10억 5,000",,저/29,110F,110,84,남향,20250110,516동,태양공인중개사사무소,37.498517,127.109336
2502011958,헬리오시티,월세,1억,400,고/21,108L,108,84,남서향,20250110,212동,대원공인중개사사무소,37.496611,127.107603
2502011119,헬리오시티,전세,"9억 2,000",,저/19,84A,84,59,남서향,20250110,510동,대원공인중개사사무소,37.499582,127.109992
2502008639,헬리오시티,매매,"23억 5,000",,중/28,107A,107,84,남향,20250110,413동,아침(415-7111)공인중개사사무소,37.497355,127.111289
2501901373,헬리오시티,매매,24억,,고/28,108H,108,84,남향,20250110,413동,헬리오시티백두산공인중개사사무소,37.497355,127.111289
2501939916,헬리오시티,전세,14억,,중/35,141B,141,110,남향,20250110,104동,(주)부동산중개법인베스트,37.496772,127.102871
2502535793,헬리오시티,월세,5억,260,7/35,107A,107,84,남향,20250114,207동,대신공인중개사사무소,37.496146,127.105023
2501938211,헬리오시티,매매,"23억 2,000",,고/35,110D,110,84,남향,20250110,218동,아침(415-7111)공인중개사사무소,37.495503,127.104987
2501884963,헬리오시티,매매,20억,,고/23,84A,84,59,남동향,20250110,503동,가락탑부동산중개법인주식회사,37.499674,127.109425
2502533034,헬리오시티,월세,5억,260,7/35,107A,107,84,남향,20250114,207동,대신공인중개사사무소,37.496146,127.105023
2501885711,헬리오시티,매매,23억,,중/29,109E,109,84,남향,20250110,403동,가락탑부동산중개법인주식회사,37.498468,127.111337
2501956278,헬리오시티,월세,4억,280,고/33,110F,110,84,남서향,20250110,112동,태양공인중개사사무소,37.495001,127.104305
2501994823,헬리오시티,매매,"22억 6,000",,고/29,109E,109,84,남동향,20250110,202동,아침(415-7111)공인중개사사무소,37.496693,127.105728
2501923014,헬리오시티,매매,"23억 2,000",,중/35,110F,110,84,남서향,20250110,218동,헬리오시티백두산공인중개사사무소,37.495503,127.104987
2501856995,헬리오시티,매매,"22억 4,000",,중/13,107J1,107,84,남향,20250110,302동,한강헬리오(02-420-3883)공인중개사사무소,37.498078,127.104215
2501877129,헬리오시티,매매,"22억 8,000",,고/26,107A,107,84,남향,20250110,303동,가락탑부동산중개법인주식회사,37.49841,127.105363
2503701627,헬리오시티,월세,7억,130,고/35,110D,110,84,남향,20250120,109동,엘리트(482-7117)공인중개사사무소,37.495867,127.103905
2503728788,헬리오시티,월세,"5억 2,000",200,고/28,107A,107,84,남향,20250120,217동,명품헬리오시티공인중개사사무소,37.495626,127.106015
2503709201,헬리오시티,월세,"10억 5,000",160,저/35,140A,140,110,남향,20250120,104동,엘리트(482-7117)공인중개사사무소,37.496772,127.102871
2503712027,헬리오시티,매매,"23억 5,000",,중/29,110D,110,84,남향,20250120,412동,삼천공인중개사,37.497725,127.112193
2503710097,헬리오시티,월세,6억,240,중/29,126A,126,99,남향,20250120,205동,삼천공인중개사사무소,37.496954,127.107551
2503653091,헬리오시티,매매,"20억 3,000",,고/23,84A,84,59,남향,20250120,503동,명품헬리오시티공인중개사사무소,37.499674,127.109425
2503620872,헬리오시티,월세,5억,320,중/29,126A,126,99,남향,20250120,514동,카카오공인중개사사무소,37.498588,127.108461
2503951875,헬리오시티,전세,"17억 9,000",,중/35,163A,163,130,남향,20250121,313동,길공인중개사사무소,37.497514,127.105037
2503554371,헬리오시티,전세,11억,,고/35,107A,107,84,남향,20250120,207동,엘리트(482-7117)공인중개사사무소,37.496146,127.105023
2503742970,헬리오시티,전세,11억,,중/28,107A,107,84,남향,20250120,217동,오렌지공인중개사사무소,37.495626,127.106015
2503683214,헬리오시티,월세,5억,220,저/25,109E,109,84,남동향,20250120,213동,태양공인중개사사무소,37.496687,127.108383
2503653311,헬리오시티,월세,7억,210,고/35,126A,126,99,남향,20250120,111동,명품헬리오시티공인중개사사무소,37.494723,127.103335
2503654365,헬리오시티,월세,5억,260,저/29,110D,110,84,남향,20250120,517동,명품헬리오시티공인중개사사무소,37.498859,127.11041
2503725106,헬리오시티,전세,15억,,중/35,141B,141,110,남서향,20250120,111동,헬리오공인중개사사무소,37.494723,127.103335
2503636460,헬리오시티,월세,4억,260,고/13,107J2,107,84,남향,20250120,101동,바른(단지내)공인중개사사무소,37.497526,127.102412
2503643852,헬리오시티,월세,5억,250,고/29,109E,109,84,남향,20250120,204동,바른(단지내)공인중개사사무소,37.497417,127.108028
2503653605,헬리오시티,월세,6억,220,저/29,110D,110,84,남향,20250120,517동,명품헬리오시티공인중개사사무소,37.498859,127.11041
2503650211,헬리오시티,매매,"22억 6,000",,중/35,109E,109,84,남향,20250120,201동,바른(단지내)공인중개사사무소,37.496333,127.104585
2503407122,헬리오시티,매매,"23억 2,000",,중/28,107A,107,84,남향,20250120,413동,헬리오나이스(02-402-6543)공인중개사사무소,37.497355,127.111289
2503407728,헬리오시티,매매,"19억 8,000",,중/20,84A,84,59,남서향,20250120,409동,헬리오나이스(02-402-6543)공인중개사사무소,37.497298,127.109806
2503405654,헬리오시티,전세,"14억 8,000",,중/35,141B,141,110,남향,20250120,313동,헬리오나이스(02-402-6543)공인중개사사무소,37.497514,127.105037
2503486367,헬리오시티,전세,"18억 5,000",,저/35,163A,163,130,남향,20250120,312동,엘투에셋부동산 중개법인(주),37.497184,127.103886
2503408492,헬리오시티,전세,12억,,저/29,126A,126,99,남향,20250120,205동,헬리오나이스(02-402-6543)공인중개사사무소,37.496954,127.107551
2503407268,헬리오시티,전세,"10억 5,000",,저/35,110F,110,84,남서향,20250120,201동,헬리오나이스(02-402-6543)공인중개사사무소,37.496333,127.104585
2503408746,헬리오시티,월세,4억,160,고/29,72D,72,49,남향,20250120,407동,헬리오나이스(02-402-6543)공인중개사사무소,37.497325,127.108638
2503408888,헬리오시티,월세,3억,300,고/35,110D,110,84,남향,20250120,218동,헬리오나이스(02-402-6543)공인중개사사무소,37.495503,127.104987
2503478940,헬리오시티,매매,24억,,저/29,108G,108,84,남향,20250120,314동,엘투에셋부동산 중개법인(주),37.497886,127.106207
2503405329,헬리오시티,월세,5억,320,중/29,126A,126,99,남향,20250120,514동,홈즈공인중개사사무소,37.498588,127.108461
2503406600,헬리오시티,전세,12억,,저/29,126A,126,99,남향,20250120,205동,카카오공인중개사사무소,37.496954,127.107551
2503410538,헬리오시티,월세,5억,210,고/29,110D,110,84,남향,20250120,203동,으뜸헬리오시티공인중개사사무소,37.497061,127.106853
2503410504,헬리오시티,월세,3억,300,중/24,107A,107,84,남향,20250120,417동,으뜸헬리오시티공인중개사사무소,37.496873,127.110872
2503126414,헬리오시티,매매,"22억 8,000",,저/26,107A,107,84,남향,20250116,304동,금탑공인중개사사무소,37.498635,127.106003
2503137385,헬리오시티,월세,2억,290,중/22,84A,84,59,남서향,20250116,307동,온누리(422-3300)공인중개사사무소,37.498367,127.106
2503149886,헬리오시티,월세,"6억 8,000",160,중/29,108G,108,84,남향,20250116,406동,금탑공인중개사사무소,37.497602,127.10981
2503128742,헬리오시티,매매,"21억 4,000",,저/29,110F,110,84,남서향,20250116,404동,금탑공인중개사사무소,37.498419,127.112309
2503147980,헬리오시티,월세,8억,140,중/29,110F,110,84,남서향,20250116,516동,온누리(422-3300)공인중개사사무소,37.498517,127.109336
2503151422,헬리오시티,월세,10억,150,중/35,140A,140,110,남서향,20250116,104동,(가락)학사공인중개사사무소,37.496772,127.102871
2503135364,헬리오시티,매매,"23억 5,000",,저/28,108H,108,84,남향,20250116,413동,금탑공인중개사사무소,37.497355,127.111289
2502994308,헬리오시티,월세,2억,230,고/29,72D,72,49,남동향,20250116,407동,가락탑부동산중개법인주식회사,37.497325,127.108638
2502916473,헬리오시티,매매,"23억 5,000",,중/29,107A,107,84,남향,20250116,205동,대원공인중개사사무소,37.496954,127.107551
2502913076,헬리오시티,월세,4억,280,중/29,108G,108,84,남향,20250116,410동,금탑공인중개사사무소,37.497447,127.110579
2503045329,헬리오시티,전세,15억,,중/29,140A,140,110,남향,20250116,513동,정다운(409-4009)공인중개사사무소,37.498921,127.109637
2502914480,헬리오시티,매매,"20억 3,000",,고/23,84A,84,59,남동향,20250116,503동,대원공인중개사사무소,37.499674,127.109425
2502926547,헬리오시티,전세,"8억 5,000",,고/18,72C,72,49,남서향,20250116,309동,한강헬리오(02-420-3883)공인중개사사무소,37.497978,127.104817
2502744133,헬리오시티,월세,6억,200,고/21,108L,108,84,남향,20250116,212동,한강헬리오(02-420-3883)공인중개사사무소,37.496611,127.107603
2502926559,헬리오시티,매매,"23억 5,000",,중/29,110F,110,84,남향,20250116,203동,한강헬리오(02-420-3883)공인중개사사무소,37.497061,127.106853
2502958060,헬리오시티,전세,"8억 3,000",,저/18,72C,72,49,남서향,20250116,309동,골드(400-4001)공인중개사사무소,37.497978,127.104817
2503062703,헬리오시티,매매,26억,,중/35,126A,126,99,남향,20250116,108동,(가락)학사공인중개사사무소,37.495505,127.102953
2503074554,헬리오시티,월세,5억,250,고/29,109E,109,84,남동향,20250116,204동,송파사랑공인중개사사무소,37.497417,127.108028
2503118604,헬리오시티,전세,"13억 7,000",,저/35,141B,141,110,남향,20250116,312동,금탑공인중개사사무소,37.497184,127.103886
2502300615,헬리오시티,매매,"28억 5,000",,11/35,140A,140,110,남향,20250113,110동,홈즈공인중개사사무소,37.495128,127.103686
2503036408,헬리오시티,전세,7억,,저/21,61A,61,39,남향,20250116,310동,정다운(409-4009)공인중개사사무소,37.497846,127.10421
2502926578,헬리오시티,월세,3억,240,고/23,84A,84,59,남향,20250116,214동,한강헬리오(02-420-3883)공인중개사사무소,37.496216,127.107947
2502981829,헬리오시티,전세,"8억 5,000",,고/18,72C,72,49,남서향,20250116,309동,(단지내)나라공인중개사사무소,37.497978,127.104817
2503038855,헬리오시티,전세,"7억 3,000",,고/26,61B,61,39,남서향,20250116,209동,정다운(409-4009)공인중개사사무소,37.496038,127.105685
2503027430,헬리오시티,매매,"13억 2,000",,중/25,61A,61,39,남서향,20250116,210동,친구(02-474-9696)공인중개사사무소,37.496227,127.106342
2502944286,헬리오시티,전세,"9억 2,000",,저/23,84A,84,59,남향,20250116,503동,골드(400-4001)공인중개사사무소,37.499674,127.109425
2502914615,헬리오시티,월세,6억,280,중/29,126A,126,99,남동향,20250116,514동,대원공인중개사사무소,37.498588,127.108461
2501751263,헬리오시티,매매,23억,,저/26,107A,107,84,남향,20250109,304동,천운공인중개사사무소,37.498635,127.106003
2501620180,헬리오시티,매매,"24억 3,000",,저/26,107A,107,84,남향,20250109,303동,헬로우공인중개사사무소,37.49841,127.105363
2501751940,헬리오시티,매매,24억,,저/17,108L,108,84,남향,20250109,511동,천운공인중개사사무소,37.499682,127.110627
2501799326,헬리오시티,매매,"16억 5,000",,저/20,72B,72,49,남서향,20250109,408동,(단지내)황금공인중개사사무소,37.497114,127.109229
2501626601,헬리오시티,매매,29억,,고/35,140A,140,110,남향,20250109,104동,카카오공인중개사사무소,37.496772,127.102871
2501776692,헬리오시티,월세,5억,280,중/35,126A,126,99,남향,20250109,105동,온누리(422-3300)공인중개사사무소,37.496337,127.102526
2501776314,헬리오시티,월세,3억,200,고/29,72D,72,49,남동향,20250109,407동,(주)부동산중개법인베스트,37.497325,127.108638
2501758699,헬리오시티,매매,28억,,저/29,140A,140,110,남서향,20250109,315동,엘투에셋부동산 중개법인(주),37.49824,127.107391
2501679273,헬리오시티,매매,24억,,중/29,108G,108,84,남향,20250109,405동,송파로얄공인중개사사무소,37.497924,127.110965
2501719496,헬리오시티,매매,24억,,고/29,110D,110,84,남동향,20250109,401동,대원공인중개사사무소,37.49776,127.109189
2501590728,헬리오시티,전세,"9억 5,000",,중/23,84A,84,59,남동향,20250109,503동,가락탑부동산중개법인주식회사,37.499674,127.109425
2501734151,헬리오시티,월세,5억,220,고/35,110D,110,84,남향,20250109,107동,대원공인중개사사무소,37.495986,127.103394
2502903434,헬리오시티,월세,1억,340,고/12,84A,84,59,남향,20250115,416동,온누리(422-3300)공인중개사사무소,37.496532,127.108958
2502851847,헬리오시티,매매,27억,,중/29,126A,126,99,남향,20250115,205동,바른(단지내)공인중개사사무소,37.496954,127.107551
2502888557,헬리오시티,월세,1억,400,중/35,107A,107,84,남향,20250115,207동,송파사랑공인중개사사무소,37.496146,127.105023
2502807145,헬리오시티,매매,"13억 2,000",,중/25,61A,61,39,남서향,20250115,210동,정다운(409-4009)공인중개사사무소,37.496227,127.106342
2502845449,헬리오시티,전세,"12억 9,000",,중/29,126A,126,99,남향,20250115,205동,바른(단지내)공인중개사사무소,37.496954,127.107551
2502884614,헬리오시티,월세,1억,380,저/29,108G,108,84,남향,20250115,405동,골드(400-4001)공인중개사사무소,37.497924,127.110965
2502813907,헬리오시티,매매,"22억 5,000",,저/10,84A,84,59,남향,20250115,504동,정다운(409-4009)공인중개사사무소,37.499312,127.108269
2502883078,헬리오시티,월세,3억,280,중/19,84A,84,59,남서향,20250115,510동,다온(488-1700)공인중개사사무소,37.499582,127.109992
2502780506,헬리오시티,월세,8억,90,저/35,110D,110,84,남향,20250115,318동,골드(400-4001)공인중개사사무소,37.497137,127.104727
2502804528,헬리오시티,매매,"22억 7,000",,저/28,109C,109,84,남향,20250115,206동,골드(400-4001)공인중개사사무소,37.496598,127.106279
2502720438,헬리오시티,전세,"13억 8,000",,중/35,141B,141,110,남향,20250115,104동,친구(02-474-9696)공인중개사사무소,37.496772,127.102871
2502802379,헬리오시티,전세,"10억 8,000",,저/28,109C,109,84,남향,20250115,206동,골드(400-4001)공인중개사사무소,37.496598,127.106279
2502790820,헬리오시티,매매,"13억 1,000",,저/25,61A,61,39,남서향,20250115,210동,넘버원(414-9400)공인중개사사무소,37.496227,127.106342
2501568469,헬리오시티,매매,25억,,중/35,109E,109,84,남향,20250109,201동,고덕거성공인중개사사무소,37.496333,127.104585
2502785499,헬리오시티,전세,14억,,중/35,140A,140,110,남서향,20250115,312동,넘버원(414-9400)공인중개사사무소,37.497184,127.103886
2502763746,헬리오시티,매매,"22억 4,000",,중/13,107J1,107,84,남향,20250115,302동,미소공인중개사사무소,37.498078,127.104215
2502744054,헬리오시티,월세,5억,320,중/29,126A,126,99,남향,20250115,514동,한강헬리오(02-420-3883)공인중개사사무소,37.498588,127.108461
2502764261,헬리오시티,월세,5억,240,중/35,109E,109,84,남향,20250115,109동,골드(400-4001)공인중개사사무소,37.495867,127.103905
2502744137,헬리오시티,월세,11억,165,저/29,141B,141,110,남서향,20250115,513동,한강헬리오(02-420-3883)공인중개사사무소,37.498921,127.109637
2502767138,헬리오시티,전세,11억,,중/33,109E,109,84,남향,20250115,112동,(단지내)나라공인중개사사무소,37.495001,127.104305
2502789419,헬리오시티,매매,"23억 2,000",,중/29,108K,108,84,남서향,20250115,406동,가락탑부동산중개법인주식회사,37.497602,127.10981
2502786065,헬리오시티,월세,3억,280,중/28,108H,108,84,남향,20250115,413동,넘버원(414-9400)공인중개사사무소,37.497355,127.111289
2502753316,헬리오시티,매매,"14억 3,000",,고/29,61D,61,39,남서향,20250115,512동,가락탑부동산중개법인주식회사,37.499267,127.11061
2502784506,헬리오시티,전세,15억,,고/29,140A,140,110,남서향,20250115,513동,넘버원(414-9400)공인중개사사무소,37.498921,127.109637
2502698849,헬리오시티,월세,3억,320,중/34,107A,107,84,남향,20250114,219동,금탑공인중개사사무소,37.49533,127.105424
2502701616,헬리오시티,월세,10억,160,중/35,141B,141,110,남향,20250114,313동,금탑공인중개사사무소,37.497514,127.105037
2502703782,헬리오시티,전세,"13억 5,000",,중/35,126A,126,99,남향,20250114,108동,금탑공인중개사사무소,37.495505,127.102953
2502707097,헬리오시티,월세,6억,200,중/29,108G,108,84,남향,20250114,410동,금탑공인중개사사무소,37.497447,127.110579
2502597006,헬리오시티,전세,"8억 3,000",,고/18,72C,72,49,남서향,20250114,309동,바른(단지내)공인중개사사무소,37.497978,127.104817
2502686763,헬리오시티,전세,13억,,중/29,126A,126,99,남향,20250114,205동,골드(400-4001)공인중개사사무소,37.496954,127.107551
2502685892,헬리오시티,매매,27억,,중/29,126A,126,99,남향,20250114,205동,골드(400-4001)공인중개사사무소,37.496954,127.107551
2502517292,헬리오시티,전세,9억,,고/28,107A,107,84,남향,20250114,217동,한강헬리오(02-420-3883)공인중개사사무소,37.495626,127.106015
2502517481,헬리오시티,매매,23억,,고/33,110D,110,84,남향,20250114,112동,한강헬리오(02-420-3883)공인중개사사무소,37.495001,127.104305
2502650464,헬리오시티,월세,5억,100,고/21,62C,62,39,서향,20250114,212동,온누리(422-3300)공인중개사사무소,37.496611,127.107603
2502033701,헬리오시티,매매,"27억 5,000",,6/35,140A,140,110,남향,20250111,104동,대신공인중개사사무소,37.496772,127.102871
2502671810,헬리오시티,월세,3억,280,중/28,108H,108,84,남향,20250114,413동,넘버원(414-9400)공인중개사사무소,37.497355,127.111289
2502277126,헬리오시티,전세,13억,,고/29,126A,126,99,남동향,20250114,406동,가락탑부동산중개법인주식회사,37.497602,127.10981
2502072636,헬리오시티,매매,"13억 8,000",,21/25,61A,61,39,남서향,20250111,210동,온누리(422-3300)공인중개사사무소,37.496227,127.106342
2502517466,헬리오시티,매매,23억,,중/29,110F,110,84,남향,20250114,202동,한강헬리오(02-420-3883)공인중개사사무소,37.496693,127.105728
2502517462,헬리오시티,매매,23억,,저/25,110F,110,84,남향,20250114,213동,한강헬리오(02-420-3883)공인중개사사무소,37.496687,127.108383
2502645919,헬리오시티,매매,"17억 4,000",,고/18,72C,72,49,남서향,20250114,309동,바른(단지내)공인중개사사무소,37.497978,127.104817
2502031326,헬리오시티,전세,19억,,23/35,163A,163,130,남향,20250111,313동,대신공인중개사사무소,37.497514,127.105037
2502031938,헬리오시티,매매,33억,,24/35,163A,163,130,남향,20250111,313동,대신공인중개사사무소,37.497514,127.105037
2502680111,헬리오시티,전세,"6억 5,000",,고/26,61A,61,39,남향,20250114,209동,넘버원(414-9400)공인중개사사무소,37.496038,127.105685
2503318313,헬리오시티,전세,"10억 3,000",,저/35,110F,110,84,남서향,20250117,201동,엘리트(482-7117)공인중개사사무소,37.496333,127.104585
2503284309,헬리오시티,월세,9억,160,저/29,126A,126,99,남향,20250117,514동,송파로얄공인중개사사무소,37.498588,127.108461
2503355859,헬리오시티,월세,6억,200,저/35,107A,107,84,남향,20250117,207동,온누리(422-3300)공인중개사사무소,37.496146,127.105023
2503244151,헬리오시티,전세,12억,,고/29,110D,110,84,남향,20250117,516동,일등공인중개사사무소,37.498517,127.109336
2503175274,헬리오시티,월세,5억,310,중/29,126A,126,99,남향,20250117,205동,엘리트(482-7117)공인중개사사무소,37.496954,127.107551
2503226982,헬리오시티,매매,"21억 8,000",,저/29,110D,110,84,남향,20250117,411동,바른(단지내)공인중개사사무소,37.497995,127.111796
2503174388,헬리오시티,월세,3억,300,중/29,110D,110,84,남향,20250117,401동,으뜸헬리오시티공인중개사사무소,37.49776,127.109189
2503173524,헬리오시티,월세,"6억 5,000",160,중/29,109C,109,84,남향,20250117,205동,으뜸헬리오시티공인중개사사무소,37.496954,127.107551
2503224349,헬리오시티,월세,6억,200,중/29,110D,110,84,남향,20250117,517동,헬리오나이스(02-402-6543)공인중개사사무소,37.498859,127.11041
2503173822,헬리오시티,월세,"2억 5,000",320,중/29,110D,110,84,남향,20250117,402동,으뜸헬리오시티공인중개사사무소,37.498092,127.1102
2503203826,헬리오시티,월세,3억,200,고/29,72D,72,49,남향,20250117,407동,엘리트(482-7117)공인중개사사무소,37.497325,127.108638
